Meter No,Score,Band,Recency,Vends_60d,Failure_Rate,Median_Spend,Decision_A_Conservative,Amount_A_Conservative,Reason_A_Conservative,Decision_B_Moderate,Amount_B_Moderate,Reason_B_Moderate,Decision_C_Aggressive,Amount_C_Aggressive,Reason_C_Aggressive
3395,66.0,B,0,7,0.08,57500.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
3396,37.3,D,5,2,0.07,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
3397,76.8,B,0,13,0.0,200000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
3398,35.0,D,8,2,0.23,1182.5,REJECTED,0.0,< 6 vends; High Failure Rate (23%),REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
3399,53.7,C,4,12,0.06,2345.0,REJECTED,0.0,Below Min Loan Size,REJECTED,0.0,Below Min Loan Size,REJECTED,0.0,Below Min Loan Size
3400,40.0,D,1,7,0.13,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3401,43.8,D,0,13,0.02,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3402,45.6,D,10,3,0.12,2869.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
3403,37.6,D,1,2,0.16,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
3404,69.1,B,3,4,0.04,72000.0,REJECTED,0.0,< 6 vends,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
3405,46.8,D,0,13,0.05,1750.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3406,46.3,D,1,6,0.07,2062.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3407,40.2,D,0,9,0.02,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3408,45.0,D,4,11,0.02,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3409,41.4,D,0,9,0.02,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3410,45.6,D,3,5,0.07,2937.5,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3411,70.1,B,1,10,0.05,46000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
3412,46.8,D,0,12,0.04,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3413,39.5,D,6,3,0.05,1797.5,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
3414,70.4,B,0,6,0.06,67000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
3415,42.7,D,2,6,0.07,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3416,40.1,D,1,3,0.08,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
3417,41.7,D,2,6,0.05,1750.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3418,33.7,D,3,2,0.17,1997.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
3419,68.1,B,33,4,0.03,55000.0,REJECTED,0.0,< 6 vends; > 30 days dormant,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
3420,43.1,D,0,5,0.03,1500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3421,38.1,D,2,5,0.09,1750.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3422,38.0,D,0,4,0.07,1750.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3423,45.4,D,2,8,0.02,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3424,38.0,D,3,4,0.12,2676.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3425,39.2,D,1,8,0.07,2063.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3426,67.3,B,13,1,0.17,200206.5,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
3427,34.5,D,16,5,0.11,1500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3428,34.4,D,3,2,0.12,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
3429,40.9,D,2,9,0.08,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3430,40.2,D,1,6,0.06,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3431,40.0,D,3,4,0.11,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3432,40.0,D,15,6,0.09,2500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3433,42.6,D,11,9,0.06,1600.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3434,42.5,D,3,4,0.02,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3435,65.4,B,0,8,0.08,41500.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
3436,44.5,D,88,0,0.09,2728.5,REJECTED,0.0,< 6 vends; > 30 days dormant,REJECTED,0.0,< 4 vends; > 45 days dormant,REJECTED,0.0,< 3 vends; > 60 days dormant
3437,70.8,B,5,13,0.07,50000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
3438,45.5,D,18,9,0.06,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3439,40.0,D,2,4,0.06,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3440,74.2,B,4,6,0.02,180000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
3441,44.7,D,2,8,0.04,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3442,44.7,D,1,3,0.0,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
3443,42.9,D,18,6,0.02,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3444,42.5,D,1,11,0.1,1750.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3445,47.0,D,5,10,0.0,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3446,44.1,D,1,13,0.04,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3447,46.3,D,8,8,0.04,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3448,38.7,D,29,4,0.13,1289.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3449,75.4,B,1,7,0.0,59000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
3450,43.5,D,5,9,0.07,2172.5,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3451,42.2,D,3,4,0.15,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3452,34.3,D,4,2,0.0,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
3453,71.8,B,10,7,0.09,63000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
3454,70.5,B,0,3,0.03,63000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,APPROVED,20000.0,Eligible
3455,38.4,D,0,3,0.07,1750.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
3456,64.7,C,1,2,0.12,80000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
3457,44.0,D,3,8,0.04,1703.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3458,44.7,D,0,7,0.06,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3459,42.6,D,3,5,0.09,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3460,40.6,D,1,4,0.14,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3461,43.9,D,2,6,0.0,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3462,41.2,D,4,3,0.06,1875.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
3463,36.5,D,6,4,0.0,2500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3464,69.5,B,3,4,0.06,57000.0,REJECTED,0.0,< 6 vends,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
3465,46.5,D,1,8,0.0,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3466,60.2,C,9,1,0.29,151727.0,REJECTED,0.0,< 6 vends; High Failure Rate (29%),REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
3467,43.5,D,0,11,0.07,1557.5,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3468,45.3,D,28,6,0.11,3000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3469,50.6,C,3,10,0.02,2000.0,REJECTED,0.0,Below Min Loan Size,REJECTED,0.0,Below Min Loan Size,REJECTED,0.0,Below Min Loan Size
3470,29.9,D,2,2,0.2,1250.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
3471,72.0,B,1,4,0.04,75000.0,REJECTED,0.0,< 6 vends,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
3472,36.6,D,10,7,0.03,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3473,41.5,D,5,3,0.2,2315.5,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
3474,38.6,D,8,5,0.14,2110.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3475,42.9,D,5,7,0.09,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3476,33.9,D,1,3,0.0,1875.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
3477,45.4,D,0,5,0.0,1750.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3478,45.7,D,2,10,0.04,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3479,41.8,D,1,6,0.02,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3480,39.6,D,9,2,0.0,2585.5,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
3481,35.1,D,1,5,0.08,1485.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3482,39.1,D,1,5,0.15,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3483,71.6,B,1,11,0.02,54000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
3484,66.3,B,9,3,0.0,50000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,APPROVED,20000.0,Eligible
3485,70.3,B,0,7,0.0,59000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
3486,39.9,D,5,6,0.15,1776.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3487,44.5,D,3,12,0.04,1750.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3488,42.7,D,0,5,0.06,1750.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3489,69.4,B,1,6,0.07,190000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
3490,41.5,D,14,5,0.05,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3491,68.2,B,3,3,0.0,180000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,APPROVED,20000.0,Eligible
3492,43.4,D,9,14,0.06,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3493,53.4,C,1,7,0.0,2000.0,REJECTED,0.0,Below Min Loan Size,REJECTED,0.0,Below Min Loan Size,REJECTED,0.0,Below Min Loan Size
3494,38.6,D,4,6,0.19,1375.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3495,45.2,D,1,9,0.04,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3496,46.4,D,1,12,0.08,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3497,70.3,B,1,7,0.07,50000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
3498,49.8,D,0,14,0.0,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3499,42.2,D,0,11,0.07,1750.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3500,35.4,D,60,0,0.09,1750.0,REJECTED,0.0,< 6 vends; > 30 days dormant,REJECTED,0.0,< 4 vends; > 45 days dormant,REJECTED,0.0,< 3 vends
3501,35.8,D,3,7,0.07,1610.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3502,47.1,D,23,4,0.06,3000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3503,66.3,B,4,4,0.05,180000.0,REJECTED,0.0,< 6 vends,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
3504,36.7,D,4,8,0.0,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3505,38.6,D,66,0,0.1,1500.0,REJECTED,0.0,< 6 vends; > 30 days dormant,REJECTED,0.0,< 4 vends; > 45 days dormant,REJECTED,0.0,< 3 vends; > 60 days dormant
3506,32.5,D,2,1,0.09,1250.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
3507,46.0,D,1,9,0.02,2069.5,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3508,45.8,D,2,8,0.05,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3509,28.9,D,3,3,0.15,1000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
3510,37.8,D,2,2,0.0,2345.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
3511,40.6,D,1,2,0.12,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
3512,46.3,D,0,4,0.04,3228.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3513,39.9,D,5,6,0.06,1875.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3514,42.4,D,0,8,0.09,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3515,45.2,D,5,9,0.07,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3516,57.8,C,4,1,0.0,67500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
3517,43.7,D,0,9,0.06,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3518,41.0,D,4,8,0.04,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3519,43.3,D,12,2,0.09,1000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
3520,30.8,D,3,2,0.06,1250.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
3521,38.6,D,2,9,0.03,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3522,41.9,D,9,11,0.05,1609.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3523,45.1,D,10,10,0.02,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3524,42.6,D,0,10,0.0,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3525,74.4,B,0,7,0.04,60000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
3526,40.3,D,1,4,0.07,2500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3527,44.1,D,0,11,0.04,1750.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3528,37.4,D,3,9,0.11,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3529,49.9,D,9,15,0.0,2422.5,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3530,67.4,B,25,2,0.15,120000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
3531,65.6,B,5,4,0.08,46000.0,REJECTED,0.0,< 6 vends,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
3532,63.3,C,22,2,0.07,72500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
3533,70.1,B,2,8,0.05,56500.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
3534,70.7,B,4,6,0.02,49500.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
3535,47.7,D,4,11,0.02,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3536,42.4,D,4,9,0.04,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3537,43.2,D,14,6,0.07,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3538,48.3,D,8,6,0.03,2750.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3539,46.2,D,2,11,0.04,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3540,37.7,D,24,5,0.08,1581.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3541,42.5,D,3,8,0.04,1750.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3542,35.4,D,26,2,0.1,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
3543,42.9,D,8,4,0.08,3000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3544,54.2,C,0,16,0.04,2802.0,REJECTED,0.0,Below Min Loan Size,REJECTED,0.0,Below Min Loan Size,APPROVED,2102.0,Eligible
3545,44.4,D,2,6,0.06,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3546,44.7,D,3,8,0.07,2174.5,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3547,32.1,D,2,4,0.07,1500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3548,36.8,D,15,7,0.1,1533.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3549,41.0,D,3,9,0.12,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3550,46.4,D,5,9,0.08,2006.5,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3551,39.6,D,0,7,0.03,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3552,47.6,D,4,4,0.04,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3553,28.7,D,1,2,0.1,1163.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
3554,61.5,C,1,3,0.0,45500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,APPROVED,20000.0,Eligible
3555,46.7,D,7,9,0.02,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3556,67.5,B,9,5,0.03,50000.0,REJECTED,0.0,< 6 vends,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
3557,41.1,D,2,6,0.08,2015.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3558,40.6,D,2,2,0.13,2500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
3559,71.4,B,0,11,0.05,54000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
3560,66.9,B,4,6,0.07,49000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
3561,44.9,D,1,2,0.14,1750.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
3562,66.3,B,3,4,0.1,48000.0,REJECTED,0.0,< 6 vends,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
3563,43.8,D,41,2,0.08,1500.0,REJECTED,0.0,< 6 vends; > 30 days dormant,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
3564,43.4,D,7,8,0.04,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3565,38.7,D,2,6,0.12,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3566,46.5,D,2,4,0.15,3000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3567,33.2,D,4,2,0.13,1808.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
3568,74.6,B,7,11,0.05,200000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
3569,71.1,B,0,12,0.11,51000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
3570,42.2,D,4,6,0.05,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3571,67.6,B,4,4,0.07,57000.0,REJECTED,0.0,< 6 vends,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
3572,74.2,B,1,11,0.0,63500.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
3573,43.1,D,3,10,0.11,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3574,33.0,D,5,3,0.12,1500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
3575,42.4,D,16,2,0.23,2000.0,REJECTED,0.0,< 6 vends; High Failure Rate (23%),REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
3576,46.1,D,0,11,0.04,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3577,42.9,D,0,12,0.07,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3578,62.2,C,2,2,0.09,75000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
3579,39.8,D,3,2,0.0,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
3580,37.0,D,2,2,0.11,2191.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
3581,45.6,D,5,8,0.02,1798.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3582,45.7,D,5,7,0.04,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3583,41.9,D,15,7,0.05,1563.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3584,44.9,D,4,4,0.07,2875.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3585,70.2,B,17,6,0.05,50000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
3586,43.9,D,0,10,0.06,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3587,50.0,C,12,7,0.05,1750.0,REJECTED,0.0,Below Min Loan Size,REJECTED,0.0,Below Min Loan Size,REJECTED,0.0,Below Min Loan Size
3588,45.3,D,3,5,0.05,2500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3589,42.8,D,2,8,0.07,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
3590,43.8,D,5,2,0.08,2687.5,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
3591,45.2,D,2,10,0.02,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
